,last_name,first_name,gender,email,birth,age,university,inscription_date,career,location
1090,Amanda-chapman,,F,Moorenancy@yahoo.com,06/Aug/23,,Universidad-nacional-de-río-cuarto,20/Sep/12,Farmacia,Arana
1091,Brittany-stanley,,F,Ocook@yahoo.com,16/Jul/25,,Universidad-nacional-de-río-cuarto,20/Nov/15,Licenciatura-en-producción-de-bioimagenes,Del-valle
1092,Donald-riley,,M,Roy00@yahoo.com,02/Jun/08,,Universidad-nacional-de-río-cuarto,20/Oct/25,Ingeniería-electrónica,Bordenave
1093,Yolanda-davis,,F,Stevenruiz@hotmail.com,96/Jul/22,,Universidad-nacional-de-río-cuarto,21/Jan/15,Licenciatura-en-ciencia-política-,Apeadero-quiroga
1094,Michael-miller,,M,Diane57@hotmail.com,49/Mar/14,,Universidad-nacional-de-río-cuarto,20/Oct/20,Licenciatura-en-kinesiología-y-fisiatría,Isla-grande
1095,Kenneth-baxter,,M,Johnsonkathryn@hotmail.com,17/May/07,,Universidad-nacional-de-río-cuarto,20/Oct/22,Licenciatura-en-relaciones-del-trabajo-,Caraguata
1096,Michael-maldonado,,M,Onelson@yahoo.com,20/Nov/11,,Universidad-nacional-de-río-cuarto,20/Dec/23,Licenciatura-en-gestión-de-agroalimentos,Colonia-clara
1097,Michael-barber,,M,Scottthomas@gmail.com,07/Dec/25,,Universidad-nacional-de-río-cuarto,20/Dec/25,Medicina,Alianza
1098,Angela-lam,,F,Savannahpollard@yahoo.com,54/Mar/19,,Universidad-nacional-de-río-cuarto,20/Sep/12,Agronomía,Ceres
1099,Sarah-campbell,,F,Matthewdelgado@hotmail.com,91/Feb/22,,Universidad-nacional-de-río-cuarto,20/Sep/06,Ingeniería-en-informática,Calilegua
1100,Tonya-hays,,F,Hernandezamy@gmail.com,36/Jan/21,,Universidad-nacional-de-río-cuarto,20/Dec/28,Licenciatura-en-psicología,Aconquija
1101,Jason-webb,,M,Travis23@gmail.com,15/Mar/09,,Universidad-nacional-de-río-cuarto,20/Oct/21,Licenciatura-en-ciencias-de-la-educación-,Base-naval-rio-santiago
1102,Nicole-jackson,,F,Allisonsmith@yahoo.com,73/Jan/02,,Universidad-nacional-de-río-cuarto,20/Sep/04,Licenciatura-en-artes,Alberto-flores
1103,Carrie-chan,,F,Dianejackson@yahoo.com,61/Nov/01,,Universidad-nacional-de-río-cuarto,21/Jan/15,Licenciatura-en-sociología-,San-mayol
1104,Kayla-brock,,F,Fuentesjay@gmail.com,19/Jul/23,,Universidad-nacional-de-río-cuarto,20/Sep/19,Licenciatura-en-producción-de-bioimagenes,Carlos-spegazzini
1105,Shelly-thompson,,F,Brownkyle@yahoo.com,22/Mar/27,,Universidad-nacional-de-río-cuarto,20/Nov/21,Bioquímica,Almacen-cristian-schubert
1106,Kyle-carpenter,,M,Guerradebra@gmail.com,11/Nov/12,,Universidad-nacional-de-río-cuarto,20/Nov/20,Ciencias-veterinarias,Arroyo-moreira
1107,Angelica-molina,,F,Teresahoward@gmail.com,80/Apr/07,,Universidad-nacional-de-río-cuarto,20/Dec/03,Licenciatura-en-gestión-de-agroalimentos,Carro-quemado
1108,Amanda-davidson,,F,Xtrevino@gmail.com,13/Jan/10,,Universidad-nacional-de-río-cuarto,20/Dec/30,Licenciatura-en-producción-de-bioimagenes,El-rincon
1109,Melissa-crawford,,F,Ndavidson@yahoo.com,92/Oct/13,,Universidad-nacional-de-río-cuarto,20/Dec/22,Licenciatura-en-ciencias-antropológicas,Muñiz
1110,Stefanie-jacobs,,F,Tonycooper@yahoo.com,69/Feb/21,,Universidad-nacional-de-río-cuarto,20/Nov/26,Licenciatura-en-ciencias-ambientales,Villa-lerga
1111,Amber-harris,,F,Ndelgado@hotmail.com,08/Sep/15,,Universidad-nacional-de-río-cuarto,20/Dec/20,Licenciatura-en-artes,Estancia-las-gamas
1112,John-lopez,,M,Johnsonandrea@hotmail.com,32/Sep/22,,Universidad-nacional-de-río-cuarto,20/Oct/06,Licenciatura-en-sociología-,3-de-mayo
1113,Joshua-owens,,M,Curtisayala@hotmail.com,16/May/28,,Universidad-nacional-de-río-cuarto,20/Oct/16,Ciencias-veterinarias,Capitan-montoya
1114,Yolanda-jones,,F,Matakathleen@yahoo.com,97/Oct/24,,Universidad-nacional-de-río-cuarto,20/Sep/11,Licenciatura-en-planificación-y-diseño-del-paisaje,Nelson
1115,Dr.-ann-newton,,F,Joe05@hotmail.com,19/Feb/07,,Universidad-nacional-de-río-cuarto,21/Feb/01,Licenciatura-en-ciencias-de-la-computación,Clason
1116,Christopher-fox,,M,Sarahreilly@hotmail.com,51/Mar/26,,Universidad-nacional-de-río-cuarto,20/Sep/24,Contador-público-,25-de-mayo
1117,Steve-baker-md,,M,Julia47@yahoo.com,39/Jun/19,,Universidad-nacional-de-río-cuarto,20/Sep/11,Licenciatura-en-ciencias-ambientales,Matheu
1118,Heidi-berry,,F,Anthony24@gmail.com,06/Feb/06,,Universidad-nacional-de-río-cuarto,20/Oct/31,Licenciatura-en-ciencias-de-la-computación,La-querencia
1119,Brittany-herman,,F,Asantiago@hotmail.com,24/Sep/01,,Universidad-nacional-de-río-cuarto,21/Jan/12,Licenciatura-en-musicoterapia,Diego-de-alvear
1120,Ralph-campbell,,M,Laneallison@gmail.com,37/Jul/01,,Universidad-nacional-de-río-cuarto,20/Dec/13,Ingeniería-en-informática,Abra
1121,Willie-galloway,,M,Blopez@yahoo.com,17/Nov/10,,Universidad-nacional-de-río-cuarto,21/Jan/22,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Anasagasti
1122,Ashley-lyons,,F,Garrisonmegan@yahoo.com,52/Jun/01,,Universidad-nacional-de-río-cuarto,20/Sep/27,Bioquímica,Langueyu
1123,David-nelson,,M,Deangray@gmail.com,18/Mar/11,,Universidad-nacional-de-río-cuarto,20/Oct/26,Ingeniería-mecánica,Aranguren
1124,Kenneth-harris,,M,Jrush@hotmail.com,87/Jul/22,,Universidad-nacional-de-río-cuarto,20/Dec/06,Técnico-para-bioterios-,Cacique-ariacaiquin
1125,Tiffany-farrell,,F,Hsteele@gmail.com,37/Nov/17,,Universidad-nacional-de-río-cuarto,20/Dec/22,Licenciatura-en-ciencias-geológicas,6-de-septiembre
1126,Henry-cooper,,M,Michaellynch@hotmail.com,49/Jun/25,,Universidad-nacional-de-río-cuarto,21/Jan/25,Licenciatura-en-administración-,Alto-con-zampa
1127,Randy-dixon,,M,Ystevenson@yahoo.com,39/Dec/02,,Universidad-nacional-de-río-cuarto,20/Dec/27,Licenciatura-en-administración-,Colonia-santa-teresa
1128,Jesus-murphy,,M,Morrisontrevor@gmail.com,54/Sep/02,,Universidad-nacional-de-río-cuarto,20/Oct/29,Licenciatura-en-ciencias-biológicas,22-de-diciembre
1129,Debbie-wilson,,F,Brian25@gmail.com,02/Jan/31,,Universidad-nacional-de-río-cuarto,21/Jan/09,Arquitectura,12-de-octubre
1130,Melissa-moreno,,F,Brandiwilliams@gmail.com,24/Nov/17,,Universidad-nacional-de-río-cuarto,21/Jan/25,Diseño-de-imagen-y-sonido,Agote
1131,Derek-hunt-dds,,M,Qbowman@yahoo.com,79/Aug/25,,Universidad-nacional-de-río-cuarto,20/Nov/17,Ingeniería-mecánica,America
1132,Noah-stein,,M,Andrewrobertson@hotmail.com,72/Mar/24,,Universidad-nacional-de-río-cuarto,20/Sep/28,Diseño-industrial,El-araza
1133,Richard-ramos,,M,Fhowell@hotmail.com,20/Jan/16,,Universidad-nacional-de-río-cuarto,21/Jan/21,Diseño-industrial,La-querencia
1134,Sean-smith,,M,Pricejohnathan@gmail.com,12/May/17,,Universidad-nacional-de-río-cuarto,20/Sep/06,Licenciatura-en-administración-,La-pastora
1135,Richard-sparks,,M,Hillmackenzie@gmail.com,88/Nov/22,,Universidad-nacional-de-río-cuarto,20/Dec/07,Licenciatura-en-producción-de-bioimagenes,Cabi-monda
1136,Jose-potts,,M,Transteven@hotmail.com,18/Nov/12,,Universidad-nacional-de-río-cuarto,20/Oct/06,Diseño-industrial,Lavalle
1137,Tommy-hernandez,,M,Adam88@hotmail.com,79/Apr/16,,Universidad-nacional-de-río-cuarto,21/Jan/03,Ingeniería-en-informática,Casira
1138,Robert-obrien,,M,Harrisontracey@gmail.com,71/Sep/02,,Universidad-nacional-de-río-cuarto,20/Dec/08,Ingeniería-en-informática,Chacabuco
1139,John-kerr,,M,Yhall@gmail.com,28/May/10,,Universidad-nacional-de-río-cuarto,20/Nov/22,Licenciatura-en-ciencias-biológicas,Barrio-villa-adela
1140,Jennifer-miller,,F,Annette19@hotmail.com,67/Jun/08,,Universidad-nacional-de-río-cuarto,20/Sep/13,Licenciatura-en-sociología-,San-justo
1141,Casey-gregory,,F,Ryoung@gmail.com,46/Sep/29,,Universidad-nacional-de-río-cuarto,20/Dec/10,Licenciatura-en-relaciones-del-trabajo-,Colonia-hinojo
1142,Randy-peterson,,M,Choward@gmail.com,70/Aug/30,,Universidad-nacional-de-río-cuarto,20/Oct/15,Ingeniería-mecánica,Faro-querandi
1143,Heather-anderson,,F,Nconway@gmail.com,59/Jan/14,,Universidad-nacional-de-río-cuarto,20/Dec/28,Licenciatura-en-sociología-,Godoy
1144,James-morgan,,M,Joelmontgomery@hotmail.com,00/Jul/04,,Universidad-nacional-de-río-cuarto,20/Oct/29,Licenciatura-en-ciencias-biológicas,Candelaria-sud
1145,Charles-shields,,M,Mhorton@gmail.com,73/Mar/16,,Universidad-nacional-de-río-cuarto,20/Nov/30,Licenciatura-en-ciencias-de-la-computación,Colonia-mabragaña
1146,Kelly-jones,,F,Brianbenjamin@gmail.com,07/Aug/27,,Universidad-nacional-de-río-cuarto,21/Jan/28,Licenciatura-en-ciencias-de-la-computación,General-conesa
1147,James-lopez-dds,,M,Mirandahayes@gmail.com,60/May/14,,Universidad-nacional-de-río-cuarto,20/Oct/05,Licenciatura-en-ciencias-biológicas,Bauer-y-sigel
1148,Gabriella-hanson,,F,Christina54@gmail.com,70/Jul/07,,Universidad-nacional-de-río-cuarto,20/Sep/16,Licenciatura-en-ciencia-política-,Maipu
1149,Preston-miller,,M,Karenbrown@gmail.com,06/Aug/21,,Universidad-nacional-de-río-cuarto,20/Dec/28,Licenciatura-en-terapia-ocupacional,Costa-bonita-balneario
1150,Raymond-white,,M,Hwright@yahoo.com,21/Jun/18,,Universidad-nacional-de-río-cuarto,21/Jan/12,Licenciatura-en-artes,Alcaraz-sud
1151,Thomas-jones,,M,Djensen@hotmail.com,39/Sep/27,,Universidad-nacional-de-río-cuarto,21/Jan/31,Licenciatura-en-ciencia-política-,La-lucila
1152,Lawrence-peck,,M,Jessica95@gmail.com,71/May/01,,Universidad-nacional-de-río-cuarto,20/Oct/20,Licenciatura-en-kinesiología-y-fisiatría,Lomas-del-mirador
1153,Amanda-lopez,,F,Gnewton@gmail.com,39/Sep/07,,Universidad-nacional-de-río-cuarto,20/Sep/14,Ingeniería-en-informática,Abalo
1154,Ryan-williamson,,M,Emiller@gmail.com,93/Nov/14,,Universidad-nacional-de-río-cuarto,20/Nov/14,Ciencias-veterinarias,Barrio-la-union
1155,Stephanie-ramos,,F,Pierceshannon@gmail.com,62/Mar/20,,Universidad-nacional-de-río-cuarto,21/Jan/02,Licenciatura-en-psicología,Dos-hermanas
1156,Richard-hendricks,,M,Bpalmer@hotmail.com,77/Jan/20,,Universidad-nacional-de-río-cuarto,20/Sep/17,Licenciatura-en-artes,Ingenio-la-providencia
1157,Michele-blackwell,,F,Jennifercarter@gmail.com,17/May/16,,Universidad-nacional-de-río-cuarto,20/Nov/07,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Anillaco
1158,Mrs.-allison-smith-dvm,,F,Pereznathan@yahoo.com,06/Jun/27,,Universidad-nacional-de-río-cuarto,20/Nov/18,Licenciatura-en-ciencias-antropológicas,Colonia-barga
1159,Jacob-anderson,,M,Robert84@gmail.com,11/Jun/18,,Universidad-nacional-de-río-cuarto,20/Sep/13,Arquitectura,Isla-martin-garcia
1160,Sara-brooks,,F,Deborahsmith@yahoo.com,72/Feb/18,,Universidad-nacional-de-río-cuarto,21/Jan/06,Actuario-,Aguay
1161,Jonathan-banks,,M,Mzuniga@yahoo.com,13/Sep/28,,Universidad-nacional-de-río-cuarto,20/Oct/15,Arquitectura,Emilio-lamarca
1162,Laura-williams,,F,Courtneybauer@hotmail.com,07/Sep/03,,Universidad-nacional-de-río-cuarto,20/Oct/04,Ingeniería-electrónica,Ingeniero-balbin
1163,Matthew-ford,,M,Lortega@yahoo.com,07/Feb/25,,Universidad-nacional-de-río-cuarto,20/Oct/08,Licenciatura-en-ciencias-biológicas,Gobernador-benegas
1164,William-dunlap,,M,Caitlinmcguire@hotmail.com,09/Apr/21,,Universidad-nacional-de-río-cuarto,20/Sep/25,Agronomía,Chamical
1165,Nicole-wheeler,,F,Meghanvillarreal@hotmail.com,73/Oct/24,,Universidad-nacional-de-río-cuarto,21/Feb/01,Licenciatura-en-ciencias-geológicas,Arroyo-palmar
1166,Adriana-esparza,,F,Gilmorekaren@yahoo.com,23/Dec/15,,Universidad-nacional-de-río-cuarto,20/Nov/02,Licenciatura-en-relaciones-del-trabajo-,Agustoni
1167,Sandra-adams,,F,Melissa62@yahoo.com,39/Dec/19,,Universidad-nacional-de-río-cuarto,20/Nov/01,Licenciatura-en-ciencias-antropológicas,Arturo-vatteone
1168,Jamie-conway,,F,Sanchezbianca@gmail.com,19/Oct/13,,Universidad-nacional-de-río-cuarto,20/Sep/22,Licenciatura-en-ciencias-antropológicas,Ingeniero-balbin
1169,Jeanne-clark,,F,Ymiller@hotmail.com,99/May/30,,Universidad-nacional-de-río-cuarto,20/Sep/19,Ingeniería-electrónica,Banda-florida
1170,Zachary-costa,,M,Tgarcia@hotmail.com,34/Mar/18,,Universidad-nacional-de-río-cuarto,20/Dec/09,Ingeniería-mecánica,Peyrano
1171,Stacy-edwards,,F,Suarezlawrence@gmail.com,29/Aug/07,,Universidad-nacional-de-río-cuarto,20/Sep/30,Arquitectura,El-bombero
1172,Douglas-martin,,M,Jamessantiago@yahoo.com,78/May/07,,Universidad-nacional-de-río-cuarto,20/Oct/05,Licenciatura-en-producción-de-bioimagenes,Arañita
1173,Mason-johnson,,M,Buckleybrittany@hotmail.com,80/Sep/15,,Universidad-nacional-de-río-cuarto,20/Nov/01,Medicina,Kilometro-184
1174,Bobby-lucas,,M,Tannerkimberly@hotmail.com,24/Oct/18,,Universidad-nacional-de-río-cuarto,21/Jan/04,Farmacia,Agua-botada
1175,George-martinez,,M,Andrewjackson@hotmail.com,74/Nov/26,,Universidad-nacional-de-río-cuarto,20/Sep/22,Actuario-,Comandante-nicanor-otamendi
1176,Kevin-flores,,M,Jonesmegan@yahoo.com,18/Feb/20,,Universidad-nacional-de-río-cuarto,20/Dec/10,Ingeniería-mecánica,Colonia-hardy
1177,Jake-taylor,,M,Jennifer99@gmail.com,57/Jul/04,,Universidad-nacional-de-río-cuarto,20/Nov/17,Medicina,Agua-botada
1178,Christopher-williamson,,M,Chadkoch@hotmail.com,41/Jul/20,,Universidad-nacional-de-río-cuarto,20/Sep/15,Licenciatura-en-ciencia-política-,Hale
1179,Jessica-wilson,,F,Ojones@gmail.com,56/Apr/28,,Universidad-nacional-de-río-cuarto,21/Jan/01,Arquitectura,Cañada-de-gomez
1180,Alicia-davenport,,F,Heathermartin@yahoo.com,91/Jan/05,,Universidad-nacional-de-río-cuarto,20/Sep/07,Farmacia,San-isidro
1181,Anthony-collier,,M,Csuarez@hotmail.com,14/Jul/27,,Universidad-nacional-de-río-cuarto,20/Sep/09,Arquitectura,Angeloni
1182,Eric-moreno,,M,Danielle01@hotmail.com,25/Jun/28,,Universidad-nacional-de-río-cuarto,21/Jan/22,Licenciatura-en-relaciones-del-trabajo-,Campo-crisol
1183,Tony-sanders,,M,Tstephens@hotmail.com,73/Jul/31,,Universidad-nacional-de-río-cuarto,20/Dec/10,Licenciatura-en-sociología-,Gobernador-lanusse
1184,Louis-williams,,M,Kpeterson@yahoo.com,94/Feb/14,,Universidad-nacional-de-río-cuarto,20/Dec/06,Agronomía,Merlo
1185,Julie-stephenson,,F,Nterry@yahoo.com,86/Oct/12,,Universidad-nacional-de-río-cuarto,21/Jan/31,Licenciatura-en-ciencias-de-la-educación-,Atuel-sud
1186,Kristy-sutton,,F,Qlara@gmail.com,00/Apr/21,,Universidad-nacional-de-río-cuarto,20/Sep/28,Licenciatura-en-ciencias-de-la-computación,Campo-castro
1187,Justin-smith,,M,Kyle23@hotmail.com,21/Mar/06,,Universidad-nacional-de-río-cuarto,20/Nov/10,Ingeniería-electrónica,Adolfo-alsina
1188,Justin-sullivan,,M,Nwiggins@gmail.com,72/Jul/28,,Universidad-nacional-de-río-cuarto,20/Oct/18,Actuario-,El-durazno
1189,Danny-wilson,,M,Yfrench@yahoo.com,09/Feb/13,,Universidad-nacional-de-río-cuarto,20/Nov/18,Arquitectura,Juan-f-ibarra
1190,Jessica-pacheco,,F,Kristapineda@yahoo.com,57/Oct/29,,Universidad-nacional-de-río-cuarto,20/Sep/23,Licenciatura-en-musicoterapia,Frigorifico-cap
1191,Jason-white,,M,Urice@hotmail.com,45/Apr/07,,Universidad-nacional-de-río-cuarto,20/Nov/29,Licenciatura-en-sociología-,San-clemente-del-tuyu
1192,Jennifer-chan,,F,Rachel79@gmail.com,04/Nov/10,,Universidad-nacional-de-río-cuarto,20/Oct/05,Diseño-industrial,Alto-del-molle
1193,Scott-diaz,,M,Cheyenne12@hotmail.com,30/Mar/29,,Universidad-nacional-de-río-cuarto,21/Jan/17,Técnico-para-bioterios-,Colonia-devoto
1194,Paul-black,,M,Sara68@yahoo.com,91/Jun/04,,Universidad-nacional-de-río-cuarto,21/Jan/26,Licenciatura-en-musicoterapia,Balneario-atlantida
1195,Whitney-barr,,F,Lucasjessica@yahoo.com,50/Feb/18,,Universidad-nacional-de-río-cuarto,21/Jan/21,Licenciatura-en-gestión-de-agroalimentos,Adan-quiroga
1196,Richard-rivera,,M,Calebhoward@gmail.com,88/Jan/22,,Universidad-nacional-de-río-cuarto,21/Jan/25,Licenciatura-en-ciencias-antropológicas,Banda-de-lucero
1197,Alex-holloway,,M,Whitealyssa@yahoo.com,17/Mar/11,,Universidad-nacional-de-río-cuarto,20/Sep/02,Agronomía,Baños-pismanta
1198,Jason-roach,,M,Amandafigueroa@gmail.com,51/Jan/28,,Universidad-nacional-de-río-cuarto,20/Sep/05,Ingeniería-electrónica,Alto-con-zampa
1199,Cheryl-blake,,F,Ewhite@yahoo.com,77/Nov/24,,Universidad-nacional-de-río-cuarto,20/Nov/27,Licenciatura-en-sociología-,Abra-del-tafi
1200,Brittney-hernandez,,F,Margaretwilson@gmail.com,40/Mar/22,,Universidad-nacional-de-río-cuarto,21/Jan/18,Licenciatura-en-sociología-,Cachiyuyal
1201,Thomas-schneider,,M,Wmorgan@hotmail.com,88/Feb/21,,Universidad-nacional-de-río-cuarto,20/Dec/31,Licenciatura-en-gestión-de-agroalimentos,El-espinillo
1202,Dustin-williams,,M,Jmorris@gmail.com,55/Apr/16,,Universidad-nacional-de-río-cuarto,21/Jan/29,Ciencias-veterinarias,Arroyo-hondo
1203,Rachel-torres,,F,Gbrewer@yahoo.com,72/May/14,,Universidad-nacional-de-río-cuarto,20/Nov/09,Licenciatura-en-psicología,El-jaguel
1204,Kenneth-johnson,,M,Cwatson@gmail.com,23/Jul/14,,Universidad-nacional-de-río-cuarto,20/Oct/03,Diseño-industrial,Claypole
1205,David-porter,,M,Obauer@yahoo.com,40/Sep/29,,Universidad-nacional-de-río-cuarto,20/Dec/27,Contador-público-,Betbeder
1206,Harry-thomas,,M,Wangleah@yahoo.com,47/Nov/25,,Universidad-nacional-de-río-cuarto,20/Sep/16,Ingeniería-electrónica,Alto-del-salvador
1207,Christian-santos,,M,Meghan90@yahoo.com,17/Oct/13,,Universidad-nacional-de-río-cuarto,20/Sep/06,Licenciatura-en-gestión-de-agroalimentos,Ingeniero-thompson
1208,Lauren-ashley,,F,Amccarthy@hotmail.com,63/Feb/07,,Universidad-nacional-de-río-cuarto,21/Jan/02,Licenciatura-en-terapia-ocupacional,Alto-con-zampa
1209,Julian-jacobs,,M,Scottariel@yahoo.com,88/Apr/05,,Universidad-nacional-de-río-cuarto,20/Oct/04,Licenciatura-en-kinesiología-y-fisiatría,Campo-monte-la-viruela
1210,Samantha-hughes,,F,Stephen10@hotmail.com,06/May/28,,Universidad-nacional-de-río-cuarto,20/Sep/08,Ingeniería-en-informática,San-bernardo-del-tuyu
1211,Rachel-donaldson,,F,Bowenwendy@yahoo.com,31/Apr/24,,Universidad-nacional-de-río-cuarto,20/Dec/04,Medicina,Pellegrini
1212,Brian-bell,,M,Shannongonzalez@hotmail.com,09/Dec/04,,Universidad-nacional-de-río-cuarto,20/Dec/20,Licenciatura-en-producción-de-bioimagenes,Aparzo
1213,Melissa-davis,,F,Dashley@gmail.com,65/Mar/15,,Universidad-nacional-de-río-cuarto,21/Jan/22,Medicina,El-retiro
1214,Krista-robinson,,F,Ryanreed@hotmail.com,81/Jun/19,,Universidad-nacional-de-río-cuarto,20/Sep/30,Licenciatura-en-ciencias-de-la-computación,Antonio-tomas
1215,Robin-boone,,F,Ramseygeorge@gmail.com,05/Dec/30,,Universidad-nacional-de-río-cuarto,20/Sep/01,Diseño-de-imagen-y-sonido,Andalucia
1216,Eric-warren,,M,Kristawhite@gmail.com,10/Feb/24,,Universidad-nacional-de-río-cuarto,21/Jan/05,Licenciatura-en-administración-,Libano
1217,Kathy-winters,,F,Murphyjorge@hotmail.com,55/Oct/29,,Universidad-nacional-de-río-cuarto,20/Oct/08,Ingeniería-en-informática,Aaron-castellanos
1218,Marc-morris,,M,Nicoleford@gmail.com,29/Jul/13,,Universidad-nacional-de-río-cuarto,21/Jan/16,Licenciatura-en-ciencias-geológicas,Garcia-del-rio
1219,Louis-brock,,M,Griffindavid@yahoo.com,16/Jun/15,,Universidad-nacional-de-río-cuarto,20/Oct/09,Actuario-,Ancon
1220,Alan-randall,,M,Thompsonkatherine@hotmail.com,54/Dec/28,,Universidad-nacional-de-río-cuarto,20/Oct/25,Ingeniería-mecánica,Aguada-escondida
1221,Douglas-mccarty,,M,Qcook@hotmail.com,20/Feb/15,,Universidad-nacional-de-río-cuarto,20/Sep/13,Contador-público-,Benito-juarez
1222,Betty-hodges,,F,Brenda85@yahoo.com,98/Jun/09,,Universidad-nacional-de-río-cuarto,20/Nov/04,Licenciatura-en-musicoterapia,Alvaro-barros
1223,Tiffany-golden,,F,Parksashley@hotmail.com,27/Mar/27,,Universidad-nacional-de-río-cuarto,20/Oct/03,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Colonia-los-sauces
1224,Spencer-day,,M,Josephsparks@gmail.com,14/Feb/11,,Universidad-nacional-de-río-cuarto,20/Oct/29,Licenciatura-en-gestión-de-agroalimentos,San-justo
1225,Zachary-osborn,,M,Stewartcheryl@gmail.com,15/Oct/31,,Universidad-nacional-de-río-cuarto,20/Nov/06,Licenciatura-en-ciencias-de-la-educación-,Chelforo
1226,Megan-grant,,F,Ryanclark@hotmail.com,69/Jun/17,,Universidad-nacional-de-río-cuarto,20/Sep/04,Arquitectura,Almirante-solier
1227,Jesse-molina,,M,Suttonnathaniel@gmail.com,22/Jul/16,,Universidad-nacional-de-río-cuarto,20/Oct/23,Actuario-,Los-cardos
1228,Brianna-adams,,F,Twright@yahoo.com,21/Sep/27,,Universidad-nacional-de-río-cuarto,20/Dec/06,Licenciatura-en-gestión-de-agroalimentos,Aldecon
1229,Javier-daniels-md,,M,Jodidiaz@yahoo.com,99/Apr/13,,Universidad-nacional-de-río-cuarto,20/Oct/21,Diseño-industrial,Aguadita
1230,Leonard-trevino,,M,Tanya13@hotmail.com,01/Jun/12,,Universidad-nacional-de-río-cuarto,20/Oct/22,Ingeniería-en-informática,Gonzalez-catan
1231,Debbie-alexander,,F,Iriddle@gmail.com,59/Jul/26,,Universidad-nacional-de-río-cuarto,20/Oct/05,Farmacia,Gregorio-de-laferrere
1232,Amanda-clark,,F,Llane@gmail.com,00/May/15,,Universidad-nacional-de-río-cuarto,20/Oct/11,Licenciatura-en-ciencia-política-,Kilometro-125
1233,Robin-walker,,F,Lauramyers@gmail.com,41/Dec/30,,Universidad-nacional-de-río-cuarto,20/Dec/02,Actuario-,Coronel-boerr
1234,Brian-bonilla,,M,Vsmith@hotmail.com,99/Sep/03,,Universidad-nacional-de-río-cuarto,20/Sep/15,Licenciatura-en-ciencias-antropológicas,Caraguatay
1235,John-vazquez,,M,Ihanson@hotmail.com,45/Mar/21,,Universidad-nacional-de-río-cuarto,20/Nov/08,Licenciatura-en-psicología,Chivilcoy
1236,Anthony-nichols,,M,Barbarapearson@yahoo.com,13/Mar/20,,Universidad-nacional-de-río-cuarto,20/Nov/15,Licenciatura-en-kinesiología-y-fisiatría,Ciudad-madero
1237,Tammie-black,,F,Jessica76@hotmail.com,19/Nov/17,,Universidad-nacional-de-río-cuarto,20/Sep/03,Licenciatura-en-musicoterapia,San-clemente-del-tuyu
1238,Connie-brock,,F,Joannspencer@gmail.com,42/Feb/04,,Universidad-nacional-de-río-cuarto,20/Dec/14,Licenciatura-en-ciencias-geológicas,Aguadita
1239,Brian-wilson,,M,Jerryyang@yahoo.com,81/Jan/24,,Universidad-nacional-de-río-cuarto,20/Sep/10,Contador-público-,El-molle
1240,Lisa-patton,,F,Jlopez@gmail.com,64/Jan/25,,Universidad-nacional-de-río-cuarto,21/Jan/15,Ciencias-veterinarias,Colonia-cazaux
1241,Ashley-mullen,,F,Nancy11@yahoo.com,03/Aug/03,,Universidad-nacional-de-río-cuarto,20/Oct/09,Diseño-de-imagen-y-sonido,San-genaro-norte
1242,Scott-huerta,,M,Webbmandy@gmail.com,87/Apr/01,,Universidad-nacional-de-río-cuarto,20/Dec/24,Licenciatura-en-ciencias-biológicas,Alberti
