,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,postal_code,email,location,_age_ins_0,_age_ins_1,_age_ins_2,age
1035,univ. nacional del comahue,licenciatura en musicoterapia,2020-10-25,wilson,megan,female,1907-02-09,7513,woodstephanie@yahoo.com,adolfo gonzales chaves,113.7107538142467,113.7107538142467,113.7107538142467,113
1036,univ. nacional del comahue,técnico para bioterios,2020-10-13,poole,kimberly,female,1914-10-02,5601,uoconnor@hotmail.com,capitan montoya,106.03366256665092,106.03366256665092,106.03366256665092,106
1037,univ. nacional del comahue,licenciatura en psicología,2020-11-29,guzman,denise,female,1926-08-19,2713,andrewssamuel@yahoo.com,manuel ocampo,94.28256569265625,94.28256569265625,94.28256569265625,94
1038,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-10-29,sims,aaron,male,1984-04-19,5276,msmith@gmail.com,baldes de pacheco,36.52915528724067,36.52915528724067,36.52915528724067,36
1039,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-11-01,harper,samantha,female,2005-02-03,1765,asmith@hotmail.com,isidro casanova,15.74296529018392,15.74296529018392,15.74296529018392,15
1040,univ. nacional del comahue,contador público,2021-01-05,nguyen,tyler,male,1998-02-19,2501,prubio@yahoo.com,berretta,22.87795095039597,22.87795095039597,22.87795095039597,22
1041,univ. nacional del comahue,licenciatura en sociología,2020-12-14,sanchez,victoria,female,1993-03-16,1623,qclarke@yahoo.com,barrio garin norte,27.748687515828525,27.748687515828525,27.748687515828525,27
1042,univ. nacional del comahue,agronomía,2021-01-23,williams,roberta,female,1915-01-20,6387,michellewillis@hotmail.com,caleufu,106.01175931059501,106.01175931059501,106.01175931059501,106
1043,univ. nacional del comahue,licenciatura en ciencia política,2020-11-22,miller,chris,male,1991-07-16,8340,caseysharon@yahoo.com,aguada florencio,29.35583892893078,29.35583892893078,29.35583892893078,29
1044,univ. nacional del comahue,licenciatura en musicoterapia,2020-11-11,allen,kyle,male,2011-01-10,6474,christopher88@hotmail.com,campo aristimuño,9.837299876109707,,57.21491448898482,57
1045,univ. nacional del comahue,licenciatura en administración,2020-11-07,williams,natalie,female,1933-03-07,7507,pbuck@hotmail.com,el bombero,87.673258177786,87.673258177786,87.673258177786,87
1046,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-01-16,anderson,nathan,male,1921-10-29,6075,parkerwilliam@gmail.com,arenaza,99.21901202625652,99.21901202625652,99.21901202625652,99
1047,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-12-21,oconnor,karen,female,1931-06-22,9051,gyoung@gmail.com,aguada a pique,89.50218005845431,89.50218005845431,89.50218005845431,89
1048,univ. nacional del comahue,agronomía,2020-11-28,jones,jennifer,female,1998-12-20,3052,gjohnson@gmail.com,cañadita,21.9415867540059,21.9415867540059,21.9415867540059,21
1049,univ. nacional del comahue,contador público,2020-09-25,smith,sherry,female,1958-11-24,3007,karenmccoy@yahoo.com,empalme san carlos,61.83836765984243,61.83836765984243,61.83836765984243,61
1050,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-10-21,kaiser,sierra,female,1940-05-08,2508,sarah66@yahoo.com,armstrong,80.45613530736429,80.45613530736429,80.45613530736429,80
1051,univ. nacional del comahue,actuario,2020-12-15,davis,joseph,male,1912-02-27,2349,wooddennis@yahoo.com,colonia dos rosas y la legua,108.80168655071631,108.80168655071631,108.80168655071631,108
1052,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-11-04,bennett,thomas,male,2021-05-15,8324,tara84@hotmail.com,cipolletti,-0.5256781453417935,,57.21491448898482,57
1053,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-09-09,calderon,kimberly,female,1955-04-12,3181,ggraham@gmail.com,arroyo moreira,65.41407421096942,65.41407421096942,65.41407421096942,65
1054,univ. nacional del comahue,ingeniería en informática,2020-12-22,hamilton,ashley,female,2000-01-16,1640,peckchris@hotmail.com,acassuso,20.93403697543413,20.93403697543413,20.93403697543413,20
1055,univ. nacional del comahue,licenciatura en administración,2021-01-30,davis,russell,male,1964-12-17,6405,dchan@gmail.com,30 de agosto,56.12161782925043,56.12161782925043,56.12161782925043,56
1056,univ. nacional del comahue,ingeniería mecánica,2020-09-27,skinner,anthony,male,1914-08-12,3044,karen55@gmail.com,gobernador crespo,106.12948931189553,106.12948931189553,106.12948931189553,106
1057,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-10-25,ortiz,michael,male,1939-05-15,3448,wbowman@hotmail.com,alamo,81.44999555090111,81.44999555090111,81.44999555090111,81
1058,univ. nacional del comahue,contador público,2020-10-05,wallace,mary,female,1992-09-26,3401,coxmary@hotmail.com,arroyo pelon,28.025216123534364,28.025216123534364,28.025216123534364,28
1059,univ. nacional del comahue,diseño de imagen y sonido,2020-09-11,bentley,theresa,female,2007-01-17,1879,holson@gmail.com,quilmes oeste,13.6512043368447,,57.21491448898482,57
1060,univ. nacional del comahue,licenciatura en musicoterapia,2020-12-08,jones,charles,male,2000-06-11,5733,melissa41@yahoo.com,cramer,20.49323394730898,20.49323394730898,20.49323394730898,20
1061,univ. nacional del comahue,licenciatura en artes,2021-01-20,guerrero,robert,male,1951-06-10,7406,zporter@hotmail.com,aldecon,69.61676146669679,69.61676146669679,69.61676146669679,69
1062,univ. nacional del comahue,licenciatura en artes,2020-10-24,blackburn,christine,female,1908-01-04,4504,zjennings@yahoo.com,23 de agosto,112.80724450194049,112.80724450194049,112.80724450194049,112
1063,univ. nacional del comahue,medicina,2020-12-24,simmons,ashlee,female,1924-11-16,3150,ysmith@hotmail.com,algarrobitos 1ro,96.10601175931059,96.10601175931059,96.10601175931059,96
1064,univ. nacional del comahue,licenciatura en musicoterapia,2020-11-10,clark,alfred,male,2007-02-20,3448,ekhan@hotmail.com,alamo,13.7223899190264,,57.21491448898482,57
1065,univ. nacional del comahue,bioquímica,2020-09-17,stevenson,joseph,male,1924-06-23,7172,andrew27@hotmail.com,colonia ferrari,96.23743129564605,96.23743129564605,96.23743129564605,96
1066,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-11-08,lingston,jennifer,female,1980-11-07,9053,charles64@hotmail.com,aguada grande,40.00355927910908,40.00355927910908,40.00355927910908,40
1067,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-12-05,orozco,rebecca,female,2007-06-14,1915,zfreeman@hotmail.com,arbuco,13.478716195404424,,57.21491448898482,57
1068,univ. nacional del comahue,licenciatura en administración,2020-09-23,lee,chad,male,1909-07-21,6065,awalker@yahoo.com,blaquier,111.17818983278232,111.17818983278232,111.17818983278232,111
1069,univ. nacional del comahue,ingeniería en informática,2020-12-05,nguyen,deborah,female,1965-05-24,4501,qscott@yahoo.com,abra del trigo,55.53570572975489,55.53570572975489,55.53570572975489,55
1070,univ. nacional del comahue,diseño industrial,2020-09-19,espinoza,mark,male,1984-10-04,1822,hfrank@hotmail.com,valentin alsina,35.95967062978706,35.95967062978706,35.95967062978706,35
1071,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-09-23,gray,joseph,male,2007-10-06,5615,jonesryan@yahoo.com,25 de mayo,12.966727585097573,,57.21491448898482,57
1072,univ. nacional del comahue,técnico para bioterios,2021-01-19,bennett,louis,male,1954-05-14,2717,karen93@gmail.com,acevedo,66.68720096921908,66.68720096921908,66.68720096921908,66
1073,univ. nacional del comahue,licenciatura en administración,2020-09-16,curtis,ryan,male,1958-12-31,2344,nelsonamy@yahoo.com,achaval rodriguez,61.71242393752096,61.71242393752096,61.71242393752096,61
1074,univ. nacional del comahue,técnico para bioterios,2020-10-26,barrett,colton,male,1926-09-15,5431,zhudson@yahoo.com,apeadero guanacache,94.11555336522996,94.11555336522996,94.11555336522996,94
1075,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-11-07,garza,alyssa,female,1920-04-20,3450,markballard@yahoo.com,8 de diciembre,100.55237273865993,100.55237273865993,100.55237273865993,100
1076,univ. nacional del comahue,actuario,2020-09-22,perez,claudia,female,1917-08-24,8308,xrichardson@yahoo.com,villa manzano,103.08219881311732,103.08219881311732,103.08219881311732,103
1077,univ. nacional del comahue,técnico para bioterios,2020-09-14,jackson,michael,male,1973-02-13,9225,holly00@yahoo.com,arenoso,47.584823781460265,47.584823781460265,47.584823781460265,47
1078,univ. nacional del comahue,ingeniería electrónica,2020-11-10,boyd,michael,male,1926-12-29,2173,emilychapman@gmail.com,campo pesoa,93.86914173460099,93.86914173460099,93.86914173460099,93
1079,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-09-02,carpenter,haley,female,1955-03-29,3585,yshepherd@yahoo.com,el sombrerito,65.43323956001835,65.43323956001835,65.43323956001835,65
1080,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-11-02,farley,jared,male,1978-05-12,7511,ujohnson@gmail.com,balneario oceano,42.4786272134267,42.4786272134267,42.4786272134267,42
1081,univ. nacional del comahue,licenciatura en administración,2021-01-12,robles,brenda,female,1983-09-17,6509,marymckee@yahoo.com,del valle,37.32314831926734,37.32314831926734,37.32314831926734,37
1082,univ. nacional del comahue,agronomía,2020-10-07,daniels,paul,male,2021-03-19,1763,cartercasey@gmail.com,virrey del pino,-0.4462788421391267,,57.21491448898482,57
1083,univ. nacional del comahue,farmacia,2021-01-15,mccoy,alexander,male,1938-03-01,5515,wendy07@gmail.com,maipu,82.87918300854912,82.87918300854912,82.87918300854912,82
1084,univ. nacional del comahue,farmacia,2020-11-20,reed,james,male,1998-10-04,3641,ebarrett@hotmail.com,arroyo seco,22.130502337488107,22.130502337488107,22.130502337488107,22
1085,univ. nacional del comahue,técnico para bioterios,2020-12-05,cook,lori,female,1947-03-18,5722,popejason@yahoo.com,acasape,73.72088407017256,73.72088407017256,73.72088407017256,73
1086,univ. nacional del comahue,licenciatura en ciencia política,2020-09-19,green,wendy,female,1978-09-09,1858,tinamccann@hotmail.com,villa numancia,42.02961046428058,42.02961046428058,42.02961046428058,42
1087,univ. nacional del comahue,licenciatura en ciencia política,2020-11-13,ward,dorothy,female,1927-07-25,4151,harperchristine@hotmail.com,bajo de los sueldos,93.30787079816834,93.30787079816834,93.30787079816834,93
1088,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-09-28,nichols,katherine,female,2006-08-01,4235,nedwards@hotmail.com,albigasta,14.160455040144562,,57.21491448898482,57
1089,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2021-01-12,gonzalez,beverly,female,1911-12-20,6105,muellerjoseph@gmail.com,cañada seca,109.06726353039419,109.06726353039419,109.06726353039419,109
1090,univ. nacional del comahue,ingeniería mecánica,2020-09-15,bell,sara,female,1950-06-28,5407,ihoover@yahoo.com,dique toma,70.21910100823426,70.21910100823426,70.21910100823426,70
1091,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-11-15,burns,glenn,male,1979-12-27,3144,umartinez@yahoo.com,alcaraz 1ro,40.88790324236637,40.88790324236637,40.88790324236637,40
1092,univ. nacional del comahue,ingeniería mecánica,2020-10-27,bailey,robert,male,1922-02-07,5300,ymitchell@gmail.com,amilgancho,98.72071295098462,98.72071295098462,98.72071295098462,98
1093,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-10-28,rogers,timothy,male,1945-07-14,3187,ccunningham@yahoo.com,atencio,75.29244269218395,75.29244269218395,75.29244269218395,75
1094,univ. nacional del comahue,agronomía,2020-09-07,valdez,felicia,female,1921-09-18,3620,greenefrederick@yahoo.com,kilometro 184,98.97260039562757,98.97260039562757,98.97260039562757,98
1095,univ. nacional del comahue,licenciatura en musicoterapia,2020-10-23,stephenson,matthew,male,2020-09-05,3020,tanner43@yahoo.com,campo santo domingo,0.13141953633544837,,57.21491448898482,57
1096,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-12-14,chase,eric,male,1968-01-19,2449,lopezemily@hotmail.com,avena,52.904577096038935,52.904577096038935,52.904577096038935,52
1097,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-09-23,carter,johnny,male,1920-03-28,7208,douglas26@hotmail.com,coronel boerr,100.49213878450618,100.49213878450618,100.49213878450618,100
1098,univ. nacional del comahue,ingeniería electrónica,2020-09-11,gutierrez,christopher,male,1954-09-08,2121,jrush@gmail.com,perez,66.01093793849292,66.01093793849292,66.01093793849292,66
1099,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-12-20,davenport,kyle,male,1928-02-12,5573,jguerrero@hotmail.com,colonia delfino,92.85611614201524,92.85611614201524,92.85611614201524,92
1100,univ. nacional del comahue,diseño industrial,2020-09-05,obrien,zachary,male,2015-05-15,3366,ryanlee@hotmail.com,almirante brown,5.311539593557705,,57.21491448898482,57
1101,univ. nacional del comahue,licenciatura en sociología,2020-09-24,sanders,david,male,2003-08-12,6461,ravengill@yahoo.com,capitan castro,17.120132514699137,17.120132514699137,17.120132514699137,17
1102,univ. nacional del comahue,licenciatura en ciencias geológicas,2021-01-15,obrien,john,male,1985-07-29,5417,brandon10@hotmail.com,9 de julio,35.46684736852913,35.46684736852913,35.46684736852913,35
1103,univ. nacional del comahue,ingeniería electrónica,2021-01-13,bennett,matthew,male,1954-05-18,2301,fmoran@yahoo.com,bella italia,66.6598218991492,66.6598218991492,66.6598218991492,66
1104,univ. nacional del comahue,licenciatura en ciencias de la educación,2021-01-08,harris,timothy,male,1985-06-21,6538,qpierce@gmail.com,la dorita,35.55172248574577,35.55172248574577,35.55172248574577,35
1105,univ. nacional del comahue,actuario,2020-10-05,long,cathy,female,1994-09-10,3317,ndavis@gmail.com,arroyo magdalena,26.07035052054457,26.07035052054457,26.07035052054457,26
1106,univ. nacional del comahue,bioquímica,2021-01-24,ortega,daniel,male,2011-11-10,6315,frank71@hotmail.com,colonia baron,9.207581264502352,,57.21491448898482,57
1107,univ. nacional del comahue,ingeniería en informática,2021-01-03,moran,albert,male,1997-09-28,3190,ellen71@hotmail.com,arroyo hondo,23.266733745388336,23.266733745388336,23.266733745388336,23
1108,univ. nacional del comahue,actuario,2020-12-31,rodgers,shelley,female,1925-07-08,1678,john99@gmail.com,caseros,95.48450686872421,95.48450686872421,95.48450686872421,95
1109,univ. nacional del comahue,ingeniería en informática,2021-01-18,alvarado,justin,male,1934-12-15,1816,harrymason@hotmail.com,colonia santa rosa,86.09622374176061,86.09622374176061,86.09622374176061,86
1110,univ. nacional del comahue,ingeniería en informática,2020-11-20,tyler,richard,male,1931-11-02,4512,shane42@gmail.com,agua negra,89.0531633093082,89.0531633093082,89.0531633093082,89
1111,univ. nacional del comahue,técnico para bioterios,2021-02-01,richardson,keith,male,2018-07-01,3466,kingjoseph@yahoo.com,abalo,2.5900600286111284,,57.21491448898482,57
1112,univ. nacional del comahue,ciencias veterinarias,2020-09-05,scott,ashley,female,1980-09-19,4516,asimmons@yahoo.com,caimancito,39.96249067400426,39.96249067400426,39.96249067400426,39
1113,univ. nacional del comahue,técnico para bioterios,2020-11-27,hamilton,megan,female,1976-05-26,5533,sheltonlacey@gmail.com,9 de julio,44.50741630560518,44.50741630560518,44.50741630560518,44
1114,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-10-29,gray,beth,female,1951-03-11,3113,sonya51@yahoo.com,colonia celina,69.6386647227527,69.6386647227527,69.6386647227527,69
1115,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-11-18,jordan,chad,male,2006-04-10,3226,kathy90@gmail.com,buena vista,14.609471789290676,,57.21491448898482,57
1116,univ. nacional del comahue,arquitectura,2020-11-27,carroll,joshua,male,1934-02-07,6461,joann70@hotmail.com,capitan castro,86.80534165657063,86.80534165657063,86.80534165657063,86
1117,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-11-14,murray,wesley,male,1906-09-01,6000,wpace@gmail.com,barrio carosio,114.20631498251161,114.20631498251161,114.20631498251161,114
